Date,Close,High,Low,Open,Volume,momentum_5,mean_rev_10,vol_10,bb_upper_20,bb_lower_20,bb_mid_20,ema_20,rsi_14
2018-01-02,0.0660684155475244,0.0536505740792652,0.0722908674018554,0.0546919143065103,0.1784798361718367,,,,,,,0.0660684155475244,
2018-01-03,0.0691951348349343,0.0570439820579027,0.0751495208554097,0.0567670056771428,0.1876603539124943,,,,,,,0.06636619833680155,
2018-01-04,0.0712918946539727,0.0598625641692435,0.0780449154044179,0.0609172823404007,0.16229677750304,,,,,,,0.06683531227177023,
2018-01-05,0.0746207949279554,0.0624584188796967,0.0806285496708331,0.0633442374829711,0.1700601719528959,,,,,,,0.06757678681045452,
2018-01-08,0.0755405805013385,0.0634599292020238,0.0825161551483912,0.0648265909155173,0.0996078243702727,,,,,,,0.06833524335244348,
2018-01-09,0.0766809040930062,0.0655923704579841,0.0845318322077406,0.0668460977478111,0.0994325323221599,0.1606287733334244,,,,,,0.06913006818487802,
2018-01-10,0.0759084186393686,0.0640533443497209,0.0824062390711504,0.0655121273133554,0.1325560080946211,0.09701959278566208,,,,,,0.06977562537101997,
2018-01-11,0.0795867366102338,0.0672054817450948,0.0854113204772772,0.0674944574617082,0.1131641908457223,0.11635042099135551,,,,,,0.07071001691761178,
2018-01-12,0.0828975017855305,0.0708956403279739,0.0881967711123457,0.0705887083495234,0.1896651894995761,0.11091689475522304,,,,,,0.07187072976217547,
2018-01-16,0.0811501913680926,0.0745671353276261,0.0883800020184822,0.0760172292117992,0.2319799371260761,0.07425956789747867,0.005856134071896904,0.005288091827101097,,,,0.07275448801035805,
2018-01-17,0.0860058323365106,0.0744930718919289,0.0898277832953165,0.0735717071582956,0.2500030245943884,0.1216069157478139,0.008718033361416272,0.005180678168438233,,,,0.07401652080332496,
2018-01-18,0.0851412446771346,0.0743259831059323,0.0927778139134868,0.0762580111500471,0.2163136136052439,0.1216311208066394,0.0062588347178202525,0.004856981128734002,,,,0.07507601831511636,
2018-01-19,0.087477153183913,0.0751605553419506,0.0938041590739933,0.0768509656982233,0.3243712137119247,0.099142355997351,0.006976217371604629,0.004741891562235031,,,,0.07625707877881127,
2018-01-22,0.0916704191842458,0.0793881825315103,0.0955814356590834,0.0775363723105888,0.1910263914007958,0.10582848951723878,0.009464520946308383,0.00541071112126514,,,,0.07772501596028122,
2018-01-23,0.0927739970077721,0.081112695396674,0.0997228478227027,0.082297932469274,0.2065184982848533,0.14323817903219216,0.008844757119191318,0.005783514311969262,,,,0.07915825225051845,89.88962091879674
2018-01-24,0.0925715623834554,0.0831152716780744,0.0987515556050364,0.0846693594261867,0.307960436692282,0.07634052096903621,0.007053256665829705,0.005753659747214089,,,,0.0804357103584172,88.25921225096825
2018-01-25,0.0927923223347659,0.0823179457069224,0.099777790879111,0.0849288346165173,0.1729188841424414,0.08986335220544484,0.005585626247600464,0.00505520822815923,,,,0.08161253054664089,87.4910715272943
2018-01-26,0.0988250009582751,0.0866941402454392,0.1026364573712522,0.0850956081090466,0.2351739088002791,0.12972356051075695,0.00969447843630554,0.00547627525691908,,,,0.083251813442987,88.56894583152322
2018-01-29,0.0953304118281173,0.0863231794538807,0.1036259238402708,0.0882081368172035,0.1877891344202336,0.03992555806377829,0.004956598301889062,0.00531284262582238,,,,0.08440215614633274,79.14328295212864
2018-01-30,0.0899599813538213,0.0831894866668782,0.0976155210655293,0.0820385685645211,0.2998418876480135,-0.030331943698782893,-0.0012948111709798205,0.004234402519737066,0.10211878502742135,0.06443006479357545,0.0832744249104984,0.08493147283276023,67.38884220525388
2018-01-31,0.0902173919591192,0.0805192477577972,0.0966259257166469,0.0822793833994351,0.2368453668725452,-0.025430816589058103,-0.0014585565279427865,0.0038459556784055655,0.10170958362672322,0.06725416383543306,0.08448187373107814,0.08543489370193727,68.99370243367872
2018-02-01,0.0896288889839326,0.0800742978371184,0.0966259867931548,0.0792038722919248,0.187746655672378,-0.03409154196422215,-0.002495823933809163,0.0032075705466526007,0.10127630213875323,0.0697308207383029,0.08550356143852807,0.08583432182403206,64.52107146197304
2018-02-02,0.0783544693364174,0.0748266362660639,0.0869689034215805,0.0773695742655425,0.4110888889307104,-0.2071391998316352,-0.012857975196574806,0.005294588852541833,0.10057042135864784,0.07114295898665275,0.0858566901726503,0.0851219549204497,44.66047202124893
2018-02-05,0.0571665550607752,0.0667047793639127,0.064796077336985,0.0650858410045688,0.7377639025817132,-0.40033244413285785,-0.030595503059869952,0.011982186895949975,0.1039575994358307,0.06601035692275185,0.08498397817929128,0.08245953588619499,30.6527787226575
2018-02-06,0.0667305051731479,0.0553008621282051,0.0563484365742701,0.0400551367654752,0.9000031455781641,-0.25822010888719094,-0.01842720376403484,0.013505289361194538,0.10480556028126368,0.06428138854449982,0.08454347441288175,0.08096153296114288,35.54865589787619
2018-02-07,0.0640454009025128,0.0602333791334406,0.0726207811427882,0.0559148220680515,0.3954989196148844,-0.2900991758713872,-0.01825969188657567,0.014723094878872928,0.1059188310940828,0.06190456741263138,0.08391169925335709,0.07935047276508286,34.60403432447572
2018-02-08,0.045579590303391,0.052463937716023,0.054314510859912,0.0550069885651677,0.6080899968732416,-0.49146317866818734,-0.03200422928255998,0.018156119409191093,0.11015284373517552,0.054637671937940904,0.08239525783655821,0.07613419824492172,25.249797633482345
2018-02-09,0.052697299490407,0.0440082341051774,0.0457568523818942,0.0416485404253103,0.7078768772313105,-0.3274499854737134,-0.02027374994875717,0.018019053681251226,0.11182235805571362,0.0502792139054201,0.08105078598056686,0.07390211264925366,27.746251585411798
2018-02-12,0.0597598424681337,0.0503128128373441,0.0617725069918687,0.0472623102930439,0.3319418406794234,0.045363716680172805,-0.00965415003503211,0.01656718652048833,0.11208037346535196,0.04770743256404209,0.07989390301469702,0.07255522977486129,32.34995099755825
2018-02-13,0.0609738478243921,0.0495897248629474,0.0647961662277473,0.0475218347486812,0.1638754813473936,-0.08626725264283253,-0.005541531325830788,0.015038187736155192,0.1121523865723788,0.04561778510264519,0.078885085837512,0.07145224101767374,33.28796861181607
2018-02-14,0.0675768309149661,0.0558574297693424,0.066610462612276,0.0481519433236914,0.270104882179278,0.05513947859938728,0.0033255078691585144,0.012576015893168438,0.11142084602039741,0.04450642551247212,0.07796363576643477,0.07108315434122539,37.50694692938649
2018-02-15,0.0739036025024788,0.0614943389554333,0.0748014114224321,0.061602778674872,0.2444686889956115,0.6214187536692395,0.011224808104816603,0.009705798747715723,0.11072861947822848,0.0440748878371755,0.077401753657702,0.07135176845182095,37.68853351009
2018-02-16,0.0740506806891984,0.0657220904578542,0.0812149900141625,0.0629923069236885,0.3767975164450557,0.4052082631421854,0.01180226515625811,0.00900347783020267,0.1097421741536877,0.043718685912244815,0.07673043003296626,0.07160880771252356,39.1279768740809
2018-02-20,0.070905540960641,0.0626624306331763,0.0779714695061238,0.0624549068720515,0.1777109170650841,0.18650816388029523,0.007283226837714124,0.009188205354978348,0.10802466770551206,0.04335970453805998,0.07569218612178602,0.07154182992663,40.0383880340719
2018-02-21,0.0684226493812967,0.0646094865822813,0.0769453649083903,0.0622141103133072,0.2113551607780278,0.12216387554148689,0.004631120837554931,0.009267050894871409,0.10592050536021079,0.04302873212071372,0.07447461874046225,0.07124476511278874,38.864874128495295
2018-02-22,0.0690663819752084,0.0615127853468458,0.0763956427423884,0.0607319258106291,0.2426162929657075,0.022042333741821185,0.0047727553241970755,0.009417139770114817,0.10363479309450159,0.04296392634559819,0.07329935972004989,0.0710373000520668,39.50035955954039
2018-02-23,0.0769935126123113,0.0645910079002764,0.0793459643724231,0.0620104162730508,0.1949086263313928,0.04181000661948597,0.009558493730407944,0.007531645744426094,0.101500612144281,0.04351822632357333,0.07250941923392716,0.0716045583911377,49.280471108214684
2018-02-26,0.0828605974937992,0.070710171578915,0.0866941126128218,0.0696807378071826,0.1780381109647058,0.11897144931830295,0.012409248811556639,0.006994417111612278,0.09844268239605315,0.04497971572535357,0.07171119906070336,0.07267656211520071,66.21035656835716
2018-02-27,0.0764785011734075,0.0723975926444488,0.0850448600608732,0.073719728667006,0.2119345386364375,0.0785969634708803,0.004355286620637555,0.006095205253275504,0.09522612066807351,0.046311086387862244,0.07076860352796788,0.07303865154931564,56.40724702312728
2018-02-28,0.0713654178949735,0.067335302087186,0.0794192000755675,0.0692175084064072,0.273256106252791,0.043008689962847235,-0.001796953664854592,0.0047120548501045426,0.09257797917549491,0.04709977153455609,0.0698388753550255,0.07287929596318782,54.66254643240409
2018-03-01,0.06410059881652,0.0617354331249024,0.0697255407205012,0.0613063584804465,0.4209834797998767,-0.0718987011723139,-0.008714149533463472,0.005265613715305001,0.08925478647028716,0.04781128492550392,0.06853303569789554,0.07204322956826707,63.760635441105826
2018-03-02,0.0666385931957173,0.0553380112788937,0.0675631664783004,0.0509123101477243,0.3194326559944638,-0.13449080403351077,-0.005449654223590034,0.0055898861376865545,0.08557393618746796,0.04919310562950156,0.06738352090848476,0.0715285022946909,61.114382932516875
2018-03-05,0.0723585364810496,0.0612160788167223,0.0726756265425349,0.054488096447329,0.2071172335473491,-0.12674372778370946,0.00043950348255715477,0.005549344505101559,0.08470144708948832,0.04946600144194443,0.06708372426571638,0.07160755316958221,60.26374298489944
2018-03-06,0.0736278031607511,0.0621434265095818,0.0792177210237424,0.0648080752525497,0.158470463962025,-0.037274501577805874,0.0014365439422476395,0.005560862024849606,0.08510685299370248,0.05070672034772787,0.06790678667071517,0.07179995793064592,60.29948899831593
